video_id,label,start_frame,end_frame,toa,is_dada
8_7693,1,20,109,44,0
43_7696,0,1,24,-1,0
43_7696,1,25,115,49,0
43_7698,0,1,34,-1,0
43_7698,1,35,130,57,0
43_7699,0,1,24,-1,0
43_7699,1,25,87,50,0
43_7700,1,1,100,22,0
48_7701,1,1,95,23,0
43_7702,1,10,90,40,0
43_7703,0,1,19,-1,0
43_7703,1,20,109,50,0
43_7707,0,1,19,-1,0
43_7707,1,20,115,51,0
11_7709,0,1,29,-1,0
11_7709,1,30,93,67,0
48_7711,0,1,19,-1,0
48_7711,1,20,111,47,0
43_7714,0,1,29,-1,0
43_7714,1,30,118,56,0
43_7716,0,1,29,-1,0
43_7716,1,30,110,59,0
48_7717,0,1,19,-1,0
48_7717,1,20,101,43,0
24_7718,1,10,117,42,0
43_7719,1,10,100,35,0
10_7720,0,1,29,-1,0
10_7720,1,30,105,57,0
21_7721,0,1,19,-1,0
21_7721,1,20,78,48,0
43_7723,1,10,110,43,0
11_7726,0,1,39,-1,0
11_7726,1,40,111,77,0
43_7727,0,1,29,-1,0
43_7727,1,30,122,50,0
43_7728,1,1,100,25,0
43_7730,0,1,39,-1,0
43_7730,1,40,119,75,0
43_7732,0,1,34,-1,0
43_7732,1,35,116,65,0
43_7733,0,1,19,-1,0
43_7733,1,20,100,60,0
43_7735,0,1,14,-1,0
43_7735,1,15,100,42,0
43_7737,0,1,29,-1,0
43_7737,1,30,135,58,0
43_7742,0,1,19,-1,0
43_7742,1,20,141,63,0
43_7743,0,1,34,-1,0
43_7743,1,35,151,77,0
43_7744,1,1,150,57,0
30_7745,0,1,44,-1,0
30_7745,1,45,135,88,0
21_7746,0,1,23,-1,0
21_7746,1,24,118,56,0
11_7748,0,1,20,-1,0
11_7748,1,21,112,56,0
43_7750,0,1,69,-1,0
43_7750,1,70,131,102,0
48_7751,1,1,120,54,0
48_7754,0,1,29,-1,0
48_7754,1,30,140,75,0
24_7755,0,1,29,-1,0
24_7755,1,30,99,58,0
48_7757,1,1,118,32,0
48_7758,0,1,49,-1,0
48_7758,1,50,116,94,0
50_7759,0,1,17,-1,0
50_7759,1,18,120,40,0
43_7760,0,1,39,-1,0
43_7760,1,40,90,72,0
14_7761,0,1,41,-1,0
14_7761,1,42,150,104,0
43_7763,0,1,19,-1,0
43_7763,1,20,90,44,0
43_7766,0,1,19,-1,0
43_7766,1,20,134,54,0
14_7767,0,1,29,-1,0
14_7767,1,30,120,59,0
43_7768,0,1,29,-1,0
43_7768,1,30,129,51,0
48_7769,0,1,19,-1,0
48_7769,1,20,101,47,0
43_7770,0,1,24,-1,0
43_7770,1,25,111,53,0
48_7773,0,1,14,-1,0
48_7773,1,15,118,50,0
11_7775,0,1,19,-1,0
11_7775,1,20,123,45,0
11_7776,0,1,39,-1,0
11_7776,1,40,117,75,0
50_7780,1,1,91,23,0
50_7781,0,1,34,-1,0
50_7781,1,35,138,80,0
56_7784,0,1,19,-1,0
56_7784,1,20,100,55,0
56_7785,0,1,39,-1,0
56_7785,1,40,125,75,0
56_7789,1,10,120,52,0
56_7794,0,1,29,-1,0
56_7794,1,30,108,78,0
43_7800,0,1,39,-1,0
43_7800,1,40,135,85,0
48_7801,0,1,29,-1,0
48_7801,1,30,138,74,0
43_7802,0,1,34,-1,0
43_7802,1,35,135,70,0
11_7803,0,1,29,-1,0
11_7803,1,30,140,62,0
11_7805,0,1,37,-1,0
11_7805,1,38,135,77,0
11_7807,0,1,21,-1,0
11_7807,1,22,110,50,0
43_7808,0,1,17,-1,0
43_7808,1,18,136,62,0
10_7809,0,1,48,-1,0
10_7809,1,49,144,78,0
43_7810,0,1,39,-1,0
43_7810,1,40,145,99,0
48_7812,1,1,95,20,0
48_7813,1,1,100,30,0
10_7815,0,1,34,-1,0
10_7815,1,35,100,72,0
10_7816,0,1,29,-1,0
10_7816,1,30,118,70,0
11_7822,0,1,34,-1,0
11_7822,1,35,140,81,0
43_7823,0,1,23,-1,0
43_7823,1,24,120,76,0
11_7824,0,1,43,-1,0
11_7824,1,44,123,73,0
43_7826,0,1,17,-1,0
43_7826,1,18,140,62,0
40_7827,0,1,18,-1,0
40_7827,1,19,143,67,0
48_7829,0,1,39,-1,0
48_7829,1,40,115,77,0
8_7830,0,1,19,-1,0
8_7830,1,20,100,45,0
43_7831,0,1,37,-1,0
43_7831,1,38,125,80,0
40_7832,0,1,22,-1,0
40_7832,1,23,130,90,0
43_7836,1,10,115,43,0
10_7837,0,1,29,-1,0
10_7837,1,30,146,66,0
11_7838,0,1,47,-1,0
11_7838,1,48,106,68,0
43_7839,0,1,24,-1,0
43_7839,1,25,130,64,0
10_7840,0,1,52,-1,0
10_7840,1,53,131,81,0
11_7841,0,1,54,-1,0
11_7841,1,55,124,80,0
11_7842,0,1,56,-1,0
11_7842,1,57,135,89,0
11_7843,0,1,29,-1,0
11_7843,1,30,108,70,0
11_7847,0,1,28,-1,0
11_7847,1,29,120,58,0
43_7848,0,1,24,-1,0
43_7848,1,25,140,64,0
11_7849,0,1,27,-1,0
11_7849,1,28,120,51,0
11_7853,0,1,39,-1,0
11_7853,1,40,120,74,0
11_7854,0,1,44,-1,0
11_7854,1,45,140,75,0
43_7855,1,5,100,36,0
43_7856,0,1,49,-1,0
43_7856,1,50,143,65,0
43_7857,0,1,16,-1,0
43_7857,1,17,131,59,0
43_7859,0,1,20,-1,0
43_7859,1,21,130,54,0
48_7860,0,1,19,-1,0
48_7860,1,20,130,62,0
48_7861,0,1,29,-1,0
48_7861,1,30,125,60,0
43_7863,0,1,31,-1,0
43_7863,1,32,135,67,0
43_7864,1,1,101,33,0
43_7865,0,1,37,-1,0
43_7865,1,38,120,75,0
10_7866,0,1,49,-1,0
10_7866,1,50,120,94,0
43_7867,0,1,27,-1,0
43_7867,1,28,130,64,0
11_7868,0,1,29,-1,0
11_7868,1,30,110,60,0
21_7869,0,1,84,-1,0
21_7869,1,85,112,100,0
48_7870,1,10,123,51,0
50_7875,0,1,39,-1,0
50_7875,1,40,123,71,0
48_7876,0,1,27,-1,0
48_7876,1,28,138,64,0
48_7877,1,1,105,35,0
43_7878,0,1,34,-1,0
43_7878,1,35,100,63,0
43_7879,0,1,17,-1,0
43_7879,1,18,130,55,0
56_7880,0,1,29,-1,0
56_7880,1,30,103,63,0
11_7884,0,1,29,-1,0
11_7884,1,30,110,80,0
11_7887,0,1,24,-1,0
11_7887,1,25,110,52,0
27_7888,1,1,150,96,0
45_7892,0,1,99,-1,0
45_7892,1,100,160,150,0
11_7893,0,1,149,-1,0
11_7893,1,150,210,190,0
42_7894,0,1,49,-1,0
42_7894,1,50,160,89,0
11_7895,0,1,14,-1,0
11_7895,1,15,60,30,0
43_7898,0,1,39,-1,0
43_7898,1,40,145,89,0
11_7899,1,5,45,19,0
50_7901,1,1,150,81,0
11_7902,0,1,44,-1,0
11_7902,1,45,95,70,0
20_7904,1,1,150,100,0
21_7905,1,1,150,111,0
11_7906,1,1,64,24,0
11_7910,0,1,40,-1,0
11_7910,1,41,150,75,0
50_7911,1,1,150,125,0
43_7912,0,1,24,-1,0
43_7912,1,25,96,51,0
43_7914,0,1,44,-1,0
43_7914,1,45,100,80,0
10_7915,0,1,24,-1,0
10_7915,1,25,70,48,0
50_7917,1,10,58,33,0
42_7918,0,1,79,-1,0
42_7918,1,80,220,120,0
11_7920,0,1,84,-1,0
11_7920,1,85,130,114,0
40_7922,1,1,150,113,0
20_7923,1,1,150,118,0
43_7924,1,1,150,89,0
43_7925,0,1,42,-1,0
43_7925,1,43,130,90,0
11_7928,0,1,126,-1,0
11_7928,1,127,210,183,0
43_7930,1,5,110,24,0
43_7931,1,1,150,51,0
11_7935,0,1,19,-1,0
11_7935,1,20,70,50,0
11_7936,0,1,24,-1,0
11_7936,1,25,90,54,0
11_7938,0,1,73,-1,0
11_7938,1,74,150,110,0
11_7939,0,1,108,-1,0
11_7939,1,109,160,155,0
10_7941,0,1,68,-1,0
10_7941,1,69,150,113,0
8_7942,1,1,150,86,0
11_7943,0,1,52,-1,0
11_7943,1,53,78,68,0
10_7945,0,1,39,-1,0
10_7945,1,40,94,68,0
11_7946,0,1,39,-1,0
11_7946,1,40,100,74,0
24_7947,1,1,190,166,0
43_7948,0,1,59,-1,0
43_7948,1,60,120,95,0
11_7949,0,1,38,-1,0
11_7949,1,39,150,73,0
11_7950,0,1,53,-1,0
11_7950,1,54,150,90,0
11_7951,0,1,43,-1,0
11_7951,1,44,150,80,0
11_7952,0,1,51,-1,0
11_7952,1,52,150,90,0
11_7953,0,1,49,-1,0
11_7953,1,50,110,88,0
11_7955,0,1,41,-1,0
11_7955,1,42,150,78,0
43_7956,0,1,24,-1,0
43_7956,1,25,80,50,0
11_7957,1,10,100,48,0
11_7958,0,1,63,-1,0
11_7958,1,64,150,100,0
11_7959,0,1,57,-1,0
11_7959,1,58,150,95,0
50_7960,1,1,190,89,0
50_7961,1,1,111,43,0
50_7963,1,1,200,112,0
11_7964,0,1,29,-1,0
11_7964,1,30,100,64,0
24_7965,0,1,79,-1,0
24_7965,1,80,187,121,0
45_7966,1,1,150,78,0
57_7968,1,1,150,67,0
11_7969,0,1,29,-1,0
11_7969,1,30,100,68,0
10_7970,0,1,19,-1,0
10_7970,1,20,65,40,0
11_7971,0,1,49,-1,0
11_7971,1,50,105,81,0
11_7972,0,1,149,-1,0
11_7972,1,150,220,188,0
21_7974,1,1,150,42,0
50_7975,1,5,50,20,0
43_7976,0,1,29,-1,0
43_7976,1,30,100,67,0
10_7977,0,1,40,-1,0
10_7977,1,41,150,77,0
50_7978,0,1,34,-1,0
50_7978,1,35,120,50,0
48_7979,1,1,220,209,0
8_7980,1,1,270,160,0
10_7981,0,1,49,-1,0
10_7981,1,50,105,73,0
11_7982,1,5,60,37,0
39_7983,0,1,29,-1,0
39_7983,1,30,80,55,0
43_7985,0,1,19,-1,0
43_7985,1,20,73,53,0
48_7986,0,1,199,-1,0
48_7986,1,200,260,247,0
43_7987,1,1,100,28,0
43_7988,1,1,150,104,0
11_7991,0,1,29,-1,0
11_7991,1,30,85,51,0
50_7992,0,1,39,-1,0
50_7992,1,40,90,65,0
11_7993,0,1,49,-1,0
11_7993,1,50,120,108,0
11_7996,0,1,47,-1,0
11_7996,1,48,110,82,0
8_7997,0,1,19,-1,0
8_7997,1,20,90,48,0
50_7998,0,1,19,-1,0
50_7998,1,20,70,45,0
43_7999,1,5,60,18,0
8_8000,0,1,39,-1,0
8_8000,1,40,100,72,0
43_8001,0,1,29,-1,0
43_8001,1,30,101,57,0
11_8002,0,1,54,-1,0
11_8002,1,55,120,91,0
11_8005,0,1,149,-1,0
11_8005,1,150,238,188,0
43_8006,0,1,49,-1,0
43_8006,1,50,200,126,0
45_8007,1,1,102,30,0
43_8008,1,1,150,45,0
43_8009,0,1,39,-1,0
43_8009,1,40,96,78,0
11_8010,0,1,49,-1,0
11_8010,1,50,200,151,0
50_8011,0,1,99,-1,0
50_8011,1,100,250,162,0
39_8012,1,10,82,30,0
48_8018,1,1,150,82,0
11_8019,0,1,99,-1,0
11_8019,1,100,136,134,0
11_8021,0,1,29,-1,0
11_8021,1,30,100,60,0
48_8023,1,1,180,138,0
11_8024,0,1,19,-1,0
11_8024,1,20,80,65,0
50_8025,0,1,37,-1,0
50_8025,1,38,115,93,0
11_8026,0,1,42,-1,0
11_8026,1,43,150,75,0
23_8028,1,10,80,48,0
11_8030,0,1,14,-1,0
11_8030,1,15,70,48,0
43_8031,0,1,29,-1,0
43_8031,1,30,80,60,0
43_8033,1,1,150,57,0
21_8034,0,1,47,-1,0
21_8034,1,48,110,95,0
48_8035,0,1,19,-1,0
48_8035,1,20,128,60,0
50_8036,1,10,75,28,0
11_8037,0,1,31,-1,0
11_8037,1,32,180,64,0
43_8038,1,1,111,37,0
37_8040,1,1,150,102,0
11_8042,0,1,82,-1,0
11_8042,1,83,160,121,0
11_8043,0,1,44,-1,0
11_8043,1,45,140,76,0
48_8044,1,10,119,51,0
11_8045,0,1,63,-1,0
11_8045,1,64,150,102,0
48_8047,1,10,120,52,0
50_8048,0,1,29,-1,0
50_8048,1,30,141,73,0
11_8049,0,1,49,-1,0
11_8049,1,50,110,83,0
7_8051,0,1,29,-1,0
7_8051,1,30,90,66,0
11_8052,0,1,48,-1,0
11_8052,1,49,150,83,0
50_8053,1,1,120,58,0
11_8055,0,1,37,-1,0
11_8055,1,38,145,72,0
11_8056,0,1,71,-1,0
11_8056,1,72,150,120,0
11_8057,0,1,47,-1,0
11_8057,1,48,150,92,0
11_8058,0,1,39,-1,0
11_8058,1,40,105,77,0
43_8062,0,1,19,-1,0
43_8062,1,20,70,45,0
43_8063,1,10,60,36,0
8_8065,1,10,45,30,0
11_8068,0,1,23,-1,0
11_8068,1,24,150,60,0
39_8069,0,1,39,-1,0
39_8069,1,40,178,80,0
50_8070,0,1,29,-1,0
50_8070,1,30,180,142,0
11_8071,0,1,24,-1,0
11_8071,1,25,90,65,0
21_8073,0,1,29,-1,0
21_8073,1,30,120,58,0
11_8074,0,1,19,-1,0
11_8074,1,20,80,51,0
50_8075,0,1,14,-1,0
50_8075,1,15,80,46,0
43_8076,0,1,14,-1,0
43_8076,1,15,127,51,0
43_8077,0,1,29,-1,0
43_8077,1,30,140,78,0
50_8079,1,1,160,62,0
10_8080,0,1,49,-1,0
10_8080,1,50,100,87,0
11_8081,0,1,49,-1,0
11_8081,1,50,115,100,0
40_8082,1,1,200,95,0
11_8083,0,1,94,-1,0
11_8083,1,95,124,110,0
11_8085,0,1,49,-1,0
11_8085,1,50,100,76,0
50_8086,1,1,80,20,0
43_8088,0,1,69,-1,0
43_8088,1,70,128,98,0
50_8089,0,1,52,-1,0
50_8089,1,53,175,100,0
11_8091,0,1,109,-1,0
11_8091,1,110,180,153,0
11_8092,0,1,39,-1,0
11_8092,1,40,105,87,0
11_8094,1,1,80,15,0
49_8098,1,10,120,50,0
48_8099,0,1,87,-1,0
48_8099,1,88,150,133,0
43_8104,0,1,31,-1,0
43_8104,1,32,170,80,0
30_8105,1,1,180,101,0
48_8107,1,1,200,153,0
11_8108,0,1,49,-1,0
11_8108,1,50,115,100,0
35_8112,0,1,112,-1,0
35_8112,1,113,205,157,0
50_8113,0,1,99,-1,0
50_8113,1,100,250,195,0
24_8114,0,1,99,-1,0
24_8114,1,100,250,236,0
8_8117,0,1,74,-1,0
8_8117,1,75,130,100,0
50_8119,0,1,41,-1,0
50_8119,1,42,130,88,0
43_8121,0,1,41,-1,0
43_8121,1,42,130,87,0
11_8122,0,1,41,-1,0
11_8122,1,42,160,84,0
11_8125,0,1,74,-1,0
11_8125,1,75,145,117,0
43_8126,0,1,49,-1,0
43_8126,1,50,200,154,0
8_8128,0,1,69,-1,0
8_8128,1,70,120,100,0
11_8129,0,1,69,-1,0
11_8129,1,70,130,98,0
11_8132,0,1,39,-1,0
11_8132,1,40,120,70,0
43_8138,0,1,69,-1,0
43_8138,1,70,130,104,0
50_8139,0,1,49,-1,0
50_8139,1,50,120,95,0
11_8143,0,1,39,-1,0
11_8143,1,40,140,80,0
23_8144,0,1,55,-1,0
23_8144,1,56,90,72,0
11_8147,0,1,54,-1,0
11_8147,1,55,102,70,0
43_8149,0,1,27,-1,0
43_8149,1,28,130,43,0
11_8150,0,1,99,-1,0
11_8150,1,100,155,137,0
11_8151,0,1,29,-1,0
11_8151,1,30,90,64,0
11_8152,0,1,87,-1,0
11_8152,1,88,150,125,0
11_8153,0,1,44,-1,0
11_8153,1,45,150,74,0
11_8156,1,10,122,44,0
45_8157,0,1,68,-1,0
45_8157,1,69,140,84,0
8_8158,0,1,49,-1,0
8_8158,1,50,110,81,0
11_8161,0,1,83,-1,0
11_8161,1,84,160,138,0
43_8163,1,1,123,37,0
43_8165,0,1,39,-1,0
43_8165,1,40,100,74,0
43_8166,0,1,29,-1,0
43_8166,1,30,80,56,0
43_8167,1,10,75,42,0
11_8169,0,1,149,-1,0
11_8169,1,150,230,193,0
10_8170,0,1,39,-1,0
10_8170,1,40,95,72,0
44_8171,0,1,44,-1,0
44_8171,1,45,74,60,0
11_8172,0,1,49,-1,0
11_8172,1,50,100,85,0
50_8173,1,1,160,91,0
48_8175,0,1,19,-1,0
48_8175,1,20,90,53,0
11_8177,0,1,99,-1,0
11_8177,1,100,250,209,0
11_8179,0,1,79,-1,0
11_8179,1,80,141,117,0
11_8180,0,1,29,-1,0
11_8180,1,30,120,78,0
21_8181,0,1,29,-1,0
21_8181,1,30,148,72,0
45_8182,1,10,80,48,0
24_8185,1,1,180,122,0
43_8186,1,1,150,67,0
11_8188,0,1,81,-1,0
11_8188,1,82,160,120,0
56_8189,1,1,150,86,0
48_8190,1,1,160,104,0
43_8194,1,1,150,94,0
11_8196,0,1,31,-1,0
11_8196,1,32,190,64,0
50_8197,0,1,14,-1,0
50_8197,1,15,60,34,0
56_8199,0,1,39,-1,0
56_8199,1,40,161,88,0
11_8202,0,1,59,-1,0
11_8202,1,60,90,70,0
11_8203,0,1,34,-1,0
11_8203,1,35,100,68,0
45_8204,0,1,29,-1,0
45_8204,1,30,180,78,0
12_8205,1,10,145,45,0
11_8207,0,1,29,-1,0
11_8207,1,30,70,48,0
9_8208,0,1,57,-1,0
9_8208,1,58,115,87,0
11_8209,0,1,29,-1,0
11_8209,1,30,95,67,0
11_8210,0,1,29,-1,0
11_8210,1,30,110,68,0
48_8211,0,1,25,-1,0
48_8211,1,26,94,54,0
11_8212,0,1,99,-1,0
11_8212,1,100,170,154,0
43_8213,0,1,79,-1,0
43_8213,1,80,130,100,0
8_8214,0,1,49,-1,0
8_8214,1,50,100,80,0
11_8215,0,1,11,-1,0
11_8215,1,12,160,46,0
10_8217,0,1,56,-1,0
10_8217,1,57,170,103,0
8_8218,0,1,19,-1,0
8_8218,1,20,139,69,0
7_8219,0,1,24,-1,0
7_8219,1,25,65,49,0
43_8222,0,1,29,-1,0
43_8222,1,30,80,62,0
45_8223,0,1,14,-1,0
45_8223,1,15,70,32,0
11_8224,0,1,39,-1,0
11_8224,1,40,110,80,0
21_8226,0,1,84,-1,0
21_8226,1,85,124,100,0
48_8227,0,1,47,-1,0
48_8227,1,48,162,100,0
43_8228,0,1,19,-1,0
43_8228,1,20,80,48,0
21_8229,1,1,150,70,0
11_8230,0,1,19,-1,0
11_8230,1,20,70,50,0
23_8232,0,1,79,-1,0
23_8232,1,80,130,102,0
11_8237,0,1,38,-1,0
11_8237,1,39,104,74,0
57_8241,0,1,19,-1,0
57_8241,1,20,80,45,0
11_8243,0,1,29,-1,0
11_8243,1,30,95,55,0
8_8245,0,1,44,-1,0
8_8245,1,45,100,70,0
11_8246,1,10,70,31,0
11_8248,0,1,49,-1,0
11_8248,1,50,200,149,0
43_8249,0,1,34,-1,0
43_8249,1,35,155,87,0
11_8250,0,1,51,-1,0
11_8250,1,52,150,98,0
21_8251,1,1,160,55,0
50_8252,1,1,70,24,0
43_8254,1,1,160,72,0
11_8257,0,1,49,-1,0
11_8257,1,50,154,87,0
43_8260,0,1,39,-1,0
43_8260,1,40,80,55,0
11_8262,0,1,57,-1,0
11_8262,1,58,160,92,0
48_8269,0,1,59,-1,0
48_8269,1,60,160,100,0
11_8271,0,1,86,-1,0
11_8271,1,87,200,139,0
48_8272,0,1,31,-1,0
48_8272,1,32,148,74,0
10_8273,0,1,39,-1,0
10_8273,1,40,88,64,0
43_8274,0,1,54,-1,0
43_8274,1,55,140,103,0
50_8276,0,1,39,-1,0
50_8276,1,40,160,89,0
43_8277,0,1,99,-1,0
43_8277,1,100,178,160,0
21_8278,1,1,170,28,0
11_8281,0,1,54,-1,0
11_8281,1,55,135,98,0
50_8284,0,1,34,-1,0
50_8284,1,35,90,57,0
11_8285,0,1,40,-1,0
11_8285,1,41,84,56,0
11_8286,0,1,99,-1,0
11_8286,1,100,185,172,0
21_8287,0,1,49,-1,0
21_8287,1,50,130,104,0
11_8288,0,1,94,-1,0
11_8288,1,95,144,124,0
11_8290,0,1,14,-1,0
11_8290,1,15,100,53,0
43_8291,1,1,170,137,0
11_8292,0,1,72,-1,0
11_8292,1,73,150,117,0
10_8294,0,1,19,-1,0
10_8294,1,20,100,54,0
11_8295,0,1,99,-1,0
11_8295,1,100,160,143,0
24_8299,0,1,29,-1,0
24_8299,1,30,250,106,0
43_8301,0,1,31,-1,0
43_8301,1,32,135,70,0
11_8304,0,1,159,-1,0
11_8304,1,160,270,248,0
11_8305,0,1,29,-1,0
11_8305,1,30,150,59,0
11_8310,0,1,12,-1,0
11_8310,1,13,67,37,0
11_8311,0,1,89,-1,0
11_8311,1,90,120,105,0
11_8313,0,1,44,-1,0
11_8313,1,45,150,84,0
10_8314,0,1,65,-1,0
10_8314,1,66,92,81,0
56_8315,1,1,160,72,0
11_8316,0,1,14,-1,0
11_8316,1,15,160,43,0
43_8318,0,1,69,-1,0
43_8318,1,70,162,118,0
50_8320,0,1,19,-1,0
50_8320,1,20,127,61,0
43_8322,0,1,14,-1,0
43_8322,1,15,125,51,0
43_8323,1,1,110,42,0
50_8324,0,1,49,-1,0
50_8324,1,50,128,75,0
9_8328,0,1,69,-1,0
9_8328,1,70,155,96,0
43_8330,0,1,87,-1,0
43_8330,1,88,167,134,0
11_8331,0,1,14,-1,0
11_8331,1,15,62,47,0
11_8332,0,1,54,-1,0
11_8332,1,55,148,70,0
11_8334,0,1,24,-1,0
11_8334,1,25,75,52,0
43_8337,0,1,39,-1,0
43_8337,1,40,100,72,0
11_8338,0,1,44,-1,0
11_8338,1,45,140,79,0
12_8340,0,1,42,-1,0
12_8340,1,43,150,75,0
11_8341,0,1,24,-1,0
11_8341,1,25,160,53,0
50_8343,1,1,189,74,0
11_8344,0,1,44,-1,0
11_8344,1,45,98,68,0
43_8345,0,1,57,-1,0
43_8345,1,58,170,110,0
50_8346,0,1,19,-1,0
50_8346,1,20,75,48,0
10_8347,0,1,39,-1,0
10_8347,1,40,100,67,0
11_8348,0,1,29,-1,0
11_8348,1,30,80,64,0
48_8349,0,1,44,-1,0
48_8349,1,45,130,92,0
57_8351,0,1,49,-1,0
57_8351,1,50,121,89,0
43_8353,1,10,60,38,0
11_8354,0,1,94,-1,0
11_8354,1,95,130,110,0
8_8355,0,1,42,-1,0
8_8355,1,43,110,65,0
11_8356,0,1,99,-1,0
11_8356,1,100,163,138,0
43_8357,0,1,24,-1,0
43_8357,1,25,90,49,0
11_8360,1,1,40,15,0
48_8361,0,1,36,-1,0
48_8361,1,37,130,87,0
43_8363,0,1,99,-1,0
43_8363,1,100,250,176,0
50_8365,1,1,103,37,0
11_8367,0,1,37,-1,0
11_8367,1,38,160,76,0
11_8368,0,1,23,-1,0
11_8368,1,24,62,39,0
11_8369,0,1,125,-1,0
11_8369,1,126,146,141,0
56_8370,0,1,19,-1,0
56_8370,1,20,85,53,0
50_8373,0,1,19,-1,0
50_8373,1,20,90,51,0
43_8374,0,1,17,-1,0
43_8374,1,18,130,58,0
21_8376,0,1,61,-1,0
21_8376,1,62,172,108,0
11_8378,1,1,40,19,0
48_8379,1,1,160,102,0
50_8380,0,1,29,-1,0
50_8380,1,30,100,60,0
50_8381,0,1,19,-1,0
50_8381,1,20,134,62,0
48_8382,1,1,160,33,0
11_8383,0,1,29,-1,0
11_8383,1,30,126,66,0
48_8387,0,1,14,-1,0
48_8387,1,15,128,53,0
11_8388,0,1,34,-1,0
11_8388,1,35,100,63,0
8_8389,1,10,70,45,0
11_8391,0,1,76,-1,0
11_8391,1,77,116,92,0
56_8393,1,1,160,74,0
11_8394,0,1,49,-1,0
11_8394,1,50,200,154,0
11_8396,0,1,66,-1,0
11_8396,1,67,116,82,0
11_8397,0,1,29,-1,0
11_8397,1,30,90,58,0
11_8398,0,1,79,-1,0
11_8398,1,80,130,113,0
11_8399,0,1,29,-1,0
11_8399,1,30,100,66,0
11_8401,1,5,60,30,0
8_8402,1,1,160,108,0
43_8403,1,10,125,53,0
21_8404,0,1,49,-1,0
21_8404,1,50,200,153,0
10_8405,0,1,49,-1,0
10_8405,1,50,130,96,0
11_8406,0,1,49,-1,0
11_8406,1,50,90,72,0
11_8407,0,1,69,-1,0
11_8407,1,70,140,113,0
8_8408,0,1,73,-1,0
8_8408,1,74,160,106,0
11_8409,0,1,39,-1,0
11_8409,1,40,100,75,0
50_8410,0,1,74,-1,0
50_8410,1,75,150,112,0
11_8412,0,1,39,-1,0
11_8412,1,40,118,65,0
23_8414,0,1,29,-1,0
23_8414,1,30,160,96,0
21_8415,1,1,160,41,0
10_8418,0,1,48,-1,0
10_8418,1,49,125,90,0
11_8419,0,1,19,-1,0
11_8419,1,20,70,41,0
48_8420,1,1,85,18,0
11_8422,0,1,39,-1,0
11_8422,1,40,90,66,0
50_8423,0,1,89,-1,0
50_8423,1,90,200,145,0
11_8424,0,1,79,-1,0
11_8424,1,80,140,116,0
11_8425,0,1,39,-1,0
11_8425,1,40,98,68,0
8_8426,0,1,24,-1,0
8_8426,1,25,75,52,0
24_8429,0,1,29,-1,0
24_8429,1,30,107,65,0
45_8430,0,1,59,-1,0
45_8430,1,60,130,88,0
20_8431,1,1,170,101,0
11_8432,0,1,34,-1,0
11_8432,1,35,140,72,0
45_8435,0,1,29,-1,0
45_8435,1,30,100,79,0
48_8437,0,1,39,-1,0
48_8437,1,40,165,97,0
50_8438,0,1,59,-1,0
50_8438,1,60,110,84,0
24_8439,0,1,19,-1,0
24_8439,1,20,141,69,0
11_8441,0,1,39,-1,0
11_8441,1,40,90,68,0
43_8442,0,1,59,-1,0
43_8442,1,60,120,92,0
11_8445,0,1,19,-1,0
11_8445,1,20,65,42,0
20_8446,0,1,85,-1,0
20_8446,1,86,150,120,0
11_8447,0,1,22,-1,0
11_8447,1,23,80,59,0
50_8448,0,1,35,-1,0
50_8448,1,36,108,63,0
48_8450,0,1,52,-1,0
48_8450,1,53,146,106,0
50_8452,0,1,39,-1,0
50_8452,1,40,100,70,0
10_8454,0,1,29,-1,0
10_8454,1,30,82,55,0
50_8455,0,1,54,-1,0
50_8455,1,55,110,80,0
43_8456,0,1,19,-1,0
43_8456,1,20,65,37,0
43_8457,0,1,39,-1,0
43_8457,1,40,90,60,0
50_8458,1,1,80,24,0
43_8459,1,10,60,41,0
8_8460,0,1,44,-1,0
8_8460,1,45,100,74,0
43_8461,1,1,160,56,0
45_8462,1,10,100,48,0
10_8466,0,1,74,-1,0
10_8466,1,75,125,102,0
11_8468,1,1,60,23,0
48_8469,0,1,55,-1,0
48_8469,1,56,96,71,0
10_8470,0,1,67,-1,0
10_8470,1,68,164,102,0
50_8471,0,1,23,-1,0
50_8471,1,24,150,72,0
50_8472,0,1,80,-1,0
50_8472,1,81,118,96,0
43_8473,0,1,29,-1,0
43_8473,1,30,150,75,0
43_8475,1,1,110,35,0
43_8476,0,1,39,-1,0
43_8476,1,40,110,75,0
11_8477,0,1,79,-1,0
11_8477,1,80,140,117,0
48_8478,0,1,22,-1,0
48_8478,1,23,90,58,0
24_8481,0,1,20,-1,0
24_8481,1,21,125,61,0
11_8484,0,1,77,-1,0
11_8484,1,78,140,110,0
10_8485,0,1,124,-1,0
10_8485,1,125,190,168,0
11_8486,0,1,79,-1,0
11_8486,1,80,140,114,0
50_8487,0,1,129,-1,0
50_8487,1,130,210,182,0
11_8488,0,1,51,-1,0
11_8488,1,52,155,95,0
36_8489,0,1,54,-1,0
36_8489,1,55,159,99,0
43_8490,0,1,24,-1,0
43_8490,1,25,100,53,0
11_8491,0,1,59,-1,0
11_8491,1,60,190,160,0
11_8494,0,1,39,-1,0
11_8494,1,40,110,74,0
11_8495,0,1,39,-1,0
11_8495,1,40,110,79,0
39_8497,1,1,150,52,0
43_8499,0,1,34,-1,0
43_8499,1,35,90,63,0
10_8500,0,1,39,-1,0
10_8500,1,40,80,60,0
